timestamp: ADC HeartRate4sAverage HeartRate30sAverage HRV8sAverage
1477480361.102:    504 123  16  510
1477480361.102:    510 123  16  510
1477480361.107:    528 123  16  510
1477480361.107:    538 123  16  510
1477480361.108:    536 123  16  510
1477480361.110:    533 123  16  510
1477480361.112:    536 123  16  510
1477480361.115:    529 123  16  510
1477480361.116:    497 123  16  510
1477480361.132:    445 123  16  510
1477480361.132:    401 123  16  510
1477480361.133:    385 123  16  510
1477480361.133:    395 123  16  510
1477480361.133:    407 123  16  510
1477480361.133:    407 123  16  510
1477480361.133:    402 123  16  510
1477480361.134:    409 123  16  510
1477480361.135:    430 123  16  510
1477480361.137:    449 123  16  510
1477480361.138:    448 123  16  510
1477480361.140:    431 123  16  510
1477480361.143:    418 123  16  510
1477480361.144:    425 123  16  510
1477480361.154:    448 123  16  510
1477480361.154:    472 123  16  510
1477480361.155:    487 123  16  510
1477480361.156:    495 123  16  510
1477480361.156:    502 123  16  510
1477480361.157:    507 123  16  510
1477480361.158:    506 123  16  510
1477480361.161:    495 123  16  510
1477480361.162:    478 123  16  510
1477480361.168:    459 123  16  510
1477480361.171:    443 123  16  510
1477480361.172:    431 123  16  510
1477480361.172:    413 123  16  510
1477480361.177:    382 123  16  510
1477480361.178:    333 123  16  510
1477480361.178:    272 123  16  510
1477480361.180:    214 123  16  510
1477480361.181:    168 123  16  510
1477480361.182:    127 123  16  510
1477480361.183:     84 123  16  510
1477480361.190:     38 123  16  510
1477480361.191:      1 123  16  510
1477480361.204:    -13 123  16  510
1477480361.205:     -1 123  16  510
1477480361.206:     27 123  16  510
1477480361.207:     49 123  16  510
1477480361.208:     53 123  16  510
1477480361.209:     35 123  16  510
1477480361.210:     10 123  16  510
1477480361.210:     -5 123  16  510
1477480361.211:     -3 123  16  510
1477480361.211:      4 123  16  510
1477480361.231:     -2 123  16  510
1477480361.238:    -31 123  16  510
1477480361.239:    -76 123  16  510
1477480361.240:   -123 123  16  510
1477480361.241:   -159 123  16  510
1477480361.242:   -182 123  16  510
1477480361.242:   -195 123  16  510
1477480361.243:   -208 123  16  510
1477480361.244:   -233 123  16  510
1477480361.244:   -271 123  16  510
1477480361.245:   -308 123  16  510
1477480361.246:   -322 123  16  510
1477480361.246:   -310 123  16  510
1477480361.247:   -297 123  16  510
1477480361.443:   -308 123  16  510
1477480361.443:   -342 123  16  510
1477480361.443:   -367 123  16  510
1477480361.443:   -356 123  16  510
1477480361.444:   -320 123  16  510
1477480361.444:   -291 123  16  510
1477480361.444:   -285 123  16  510
1477480361.444:   -283 123  16  510
1477480361.444:   -261 123  16  510
1477480361.444:   -220 123  16  510
1477480361.444:   -187 123  16  510
1477480361.444:   -177 123  16  510
1477480361.445:   -177 123  16  510
1477480361.445:   -162 123  16  510
1477480361.445:   -123 123  16  510
1477480361.445:    -74 123  16  510
1477480361.445:    -30 123  16  510
1477480361.445:      4 123  16  510
1477480361.445:     34 123  16  510
1477480361.446:     57 123  16  510
1477480361.446:     70 123  16  510
1477480361.446:     73 123  16  510
1477480361.446:     74 123  16  510
1477480361.446:     78 123  16  510
1477480361.447:     81 123  16  510
1477480361.447:     76 123  16  510
1477480361.448:     64 123  16  510
1477480361.448:     55 123  16  510
1477480361.448:     53 123  16  510
1477480361.448:     50 123  16  510
1477480361.448:     42 123  16  510
1477480361.448:     37 123  16  510
1477480361.451:     43 123  16  510
1477480361.451:     58 123  16  510
1477480361.452:     73 123  16  510
1477480361.452:     83 123  16  510
1477480361.452:     97 123  16  510
1477480361.452:    122 123  16  510
1477480361.452:    152 123  16  510
1477480361.452:    167 123  16  510
1477480361.452:    153 123  16  510
1477480361.453:    117 123  16  510
1477480361.453:     81 123  16  510
1477480361.453:     58 123  16  510
1477480361.453:     50 123  16  510
1477480361.453:     48 123  16  510
1477480361.453:     43 123  16  510
1477480361.454:     35 123  16  510
1477480361.454:     29 123  16  510
1477480361.454:     31 123  16  510
1477480361.454:     37 123  16  510
1477480361.454:     40 123  16  510
1477480361.454:     35 123  16  510
1477480361.455:     25 123  16  510
1477480361.455:     19 123  16  510
1477480361.464:     16 123  16  510
1477480361.473:     13 123  16  510
1477480361.473:      9 123  16  510
1477480361.474:     10 123  16  510
1477480361.474:     20 123  16  510
1477480361.474:     34 123  16  510
1477480361.474:     33 123  16  510
1477480361.474:     18 123  16  510
1477480361.474:      4 123  16  510
1477480361.475:      4 123  16  510
1477480361.475:     17 123  16  510
1477480361.475:     29 123  16  510
1477480361.475:     31 123  16  510
1477480361.475:     31 123  16  510
1477480361.475:     37 123  16  510
1477480361.476:     42 123  16  510
1477480361.476:     34 123  16  510
1477480361.476:     16 123  16  510
1477480361.476:      4 123  16  510
1477480361.477:      8 123  16  510
1477480361.477:     26 123  16  510
1477480361.477:     44 123  16  510
1477480361.477:     61 123  16  510
1477480361.477:     84 123  16  510
1477480361.477:    116 123  16  510
1477480361.478:    147 123  16  510
1477480361.478:    168 123  16  510
1477480361.478:    181 123  16  510
1477480361.479:    194 123  16  510
1477480361.479:    208 123  16  510
1477480361.479:    218 123  16  510
1477480361.480:    219 123  16  510
1477480361.480:    222 123  16  510
1477480361.480:    240 123  16  510
1477480361.480:    270 123  16  510
1477480361.480:    296 123  16  510
1477480361.480:    304 123  16  510
1477480361.480:    300 123  16  510
1477480361.481:    301 123  16  510
1477480361.481:    316 123  16  510
1477480361.481:    333 123  16  510
1477480361.481:    338 123  16  510
1477480361.481:    324 123  16  510
1477480361.481:    300 123  16  510
1477480361.482:    289 123  16  510
1477480361.482:    300 123  16  510
1477480361.482:    314 123  16  510
1477480361.482:    302 123  16  510
1477480361.482:    259 123  16  510
1477480361.495:    217 123  16  510
1477480361.495:    214 123  16  510
1477480361.496:    239 123  16  510
1477480361.496:    247 123  16  510
1477480361.496:    206 123  16  510
1477480361.497:    135 123  16  510
1477480361.497:     60 123  16  510
1477480361.497:    -47 123  16  510
1477480361.498:   -255 123  16  510
1477480361.498:   -588 123  16  510
1477480361.499:   -968 123  16  510
1477480361.499:  -1294 123  16  510
1477480361.500:  -1550 123  16  510
1477480361.500:  -1798 123  16  510
1477480361.500:  -2046 123  16  510
1477480361.501:  -2167 123  16  510
1477480361.501:  -1998 123  16  510
1477480361.501:  -1520 123  16  510
1477480361.503:   -899 114  15  492
1477480361.503:   -329 114  15  492
1477480361.504:    156 114  15  492
1477480361.504:    683 114  15  492
1477480361.504:   1379 114  15  492
1477480361.505:   2228 114  15  492
1477480361.505:   3095 114  15  492
1477480361.505:   3839 114  15  492
1477480361.516:   4398 114  15  492
1477480361.517:   4781 114  15  492
1477480361.517:   5014 114  15  492
1477480361.518:   5114 114  15  492
1477480361.534:   5088 114  15  492
1477480361.535:   4932 114  15  492
1477480361.536:   4626 114  15  492
1477480361.537:   4159 114  15  492
1477480361.537:   3559 114  15  492
1477480361.538:   2898 114  15  492
1477480361.540:   2275 114  15  492
1477480361.541:   1779 114  15  492
1477480361.543:   1441 114  15  492
1477480361.544:   1226 114  15  492
1477480361.545:   1068 114  15  492
1477480361.546:    925 114  15  492
1477480361.547:    810 114  15  492
1477480361.548:    765 114  15  492
1477480361.550:    796 114  15  492
1477480361.551:    850 114  15  492
1477480361.551:    860 114  15  492
1477480361.551:    791 114  15  492
1477480361.552:    662 114  15  492
1477480361.552:    514 114  15  492
1477480361.552:    379 114  15  492
1477480361.553:    283 114  15  492
1477480361.553:    257 114  15  492
1477480361.553:    310 114  15  492
1477480361.554:    399 114  15  492
1477480361.554:    458 114  15  492
1477480361.554:    452 114  15  492
1477480361.554:    404 114  15  492
1477480361.554:    366 114  15  492
1477480361.556:    359 114  15  492
1477480361.559:    367 114  15  492
1477480361.563:    374 114  15  492
1477480361.576:    391 114  15  492
1477480361.576:    438 114  15  492
1477480361.576:    505 114  15  492
1477480361.577:    556 114  15  492
1477480361.577:    564 114  15  492
1477480361.577:    538 114  15  492
1477480361.577:    509 114  15  492
1477480361.577:    490 114  15  492
1477480361.578:    472 114  15  492
1477480361.580:    448 114  15  492
1477480361.581:    426 114  15  492
1477480361.587:    426 114  15  492
1477480361.600:    447 114  15  492
1477480361.600:    469 114  15  492
1477480361.600:    473 114  15  492
1477480361.601:    460 114  15  492
1477480361.601:    447 114  15  492
1477480361.601:    451 114  15  492
1477480361.601:    468 114  15  492
1477480361.601:    478 114  15  492
1477480361.604:    467 114  15  492
1477480361.605:    443 114  15  492
1477480361.606:    425 114  15  492
1477480361.607:    423 114  15  492
1477480361.618:    428 114  15  492
1477480361.618:    426 114  15  492
1477480361.618:    411 114  15  492
1477480361.619:    395 114  15  492
1477480361.619:    387 114  15  492
1477480361.620:    383 114  15  492
1477480361.624:    375 114  15  492
1477480361.625:    359 114  15  492
1477480361.626:    346 114  15  492
1477480361.626:    343 114  15  492
1477480361.632:    347 114  15  492
1477480361.633:    343 114  15  492
1477480361.633:    326 114  15  492
1477480361.635:    303 114  15  492
1477480361.651:    283 114  15  492
1477480361.652:    270 114  15  492
1477480361.653:    258 114  15  492
1477480361.653:    249 114  15  492
1477480361.654:    248 114  15  492
1477480361.655:    260 114  15  492
1477480361.655:    275 114  15  492
1477480361.656:    278 114  15  492
1477480361.657:    262 114  15  492
1477480361.657:    232 114  15  492
1477480361.658:    197 114  15  492
1477480361.659:    159 114  15  492
1477480361.660:    116 114  15  492
1477480361.664:     71 114  15  492
1477480361.673:     34 114  15  492
1477480361.673:      8 114  15  492
1477480361.674:     -8 114  15  492
1477480361.675:    -24 114  15  492
1477480361.675:    -44 114  15  492
1477480361.676:    -69 114  15  492
1477480361.678:    -94 114  15  492
1477480361.679:   -122 114  15  492
1477480361.680:   -154 114  15  492
1477480361.682:   -188 114  15  492
1477480361.683:   -221 114  15  492
1477480361.686:   -248 114  15  492
1477480361.687:   -272 114  15  492
1477480361.692:   -300 114  15  492
1477480361.706:   -335 114  15  492
1477480361.706:   -379 114  15  492
1477480361.706:   -429 114  15  492
1477480361.706:   -478 114  15  492
1477480361.707:   -524 114  15  492
1477480361.707:   -564 114  15  492
1477480361.707:   -600 114  15  492
1477480361.707:   -627 114  15  492
1477480361.710:   -643 114  15  492
1477480361.710:   -646 114  15  492
1477480361.711:   -640 114  15  492
1477480361.713:   -636 114  15  492
1477480361.720:   -641 114  15  492
1477480361.720:   -655 114  15  492
1477480361.720:   -669 114  15  492
1477480361.721:   -678 114  15  492
1477480361.724:   -683 114  15  492
1477480361.726:   -687 114  15  492
1477480361.728:   -689 114  15  492
1477480361.729:   -682 114  15  492
1477480361.745:   -665 114  15  492
1477480361.746:   -643 114  15  492
1477480361.746:   -626 114  15  492
1477480361.746:   -617 114  15  492
1477480361.746:   -614 114  15  492
1477480361.746:   -608 114  15  492
1477480361.746:   -597 114  15  492
1477480361.747:   -579 114  15  492
1477480361.747:   -556 114  15  492
1477480361.750:   -534 114  15  492
1477480361.751:   -522 114  15  492
1477480361.753:   -517 114  15  492
1477480361.755:   -509 114  15  492
1477480361.761:   -487 114  15  492
1477480361.773:   -450 114  15  492
1477480361.773:   -414 114  15  492
1477480361.773:   -391 114  15  492
1477480361.773:   -378 114  15  492
1477480361.773:   -362 114  15  492
1477480361.773:   -334 114  15  492
1477480361.774:   -298 114  15  492
1477480361.774:   -270 114  15  492
1477480361.776:   -259 114  15  492
1477480361.777:   -264 114  15  492
1477480361.778:   -275 114  15  492
1477480361.780:   -283 114  15  492
1477480361.782:   -283 114  15  492
1477480361.787:   -271 114  15  492
1477480361.806:   -249 114  15  492
1477480361.979:   -229 114  15  492
1477480362.001:   -220 114  15  492
1477480362.002:   -224 114  15  492
1477480362.002:   -233 114  15  492
1477480362.003:   -239 114  15  492
1477480362.003:   -240 114  15  492
1477480362.004:   -238 114  15  492
1477480362.004:   -234 114  15  492
1477480362.005:   -225 114  15  492
1477480362.005:   -206 114  15  492
1477480362.005:   -181 114  15  492
1477480362.006:   -158 114  15  492
1477480362.006:   -142 114  15  492
1477480362.007:   -133 114  15  492
1477480362.008:   -128 114  15  492
1477480362.008:   -129 114  15  492
1477480362.008:   -134 114  15  492
1477480362.009:   -139 114  15  492
1477480362.009:   -136 114  15  492
1477480362.010:   -123 114  15  492
1477480362.011:   -111 114  15  492
1477480362.011:   -111 114  15  492
1477480362.011:   -122 114  15  492
1477480362.011:   -131 114  15  492
1477480362.012:   -127 114  15  492
1477480362.012:   -118 114  15  492
1477480362.012:   -118 114  15  492
1477480362.012:   -132 114  15  492
1477480362.013:   -143 114  15  492
1477480362.013:   -129 114  15  492
1477480362.013:    -92 114  15  492
1477480362.013:    -58 114  15  492
1477480362.013:    -48 114  15  492
1477480362.028:    -60 114  15  492
1477480362.028:    -72 114  15  492
1477480362.028:    -71 114  15  492
1477480362.029:    -68 114  15  492
1477480362.030:    -78 114  15  492
1477480362.031:   -101 114  15  492
1477480362.032:   -125 114  15  492
1477480362.032:   -140 114  15  492
1477480362.033:   -143 114  15  492
1477480362.034:   -139 114  15  492
1477480362.034:   -131 114  15  492
1477480362.035:   -121 114  15  492
1477480362.038:   -122 114  15  492
1477480362.039:   -143 114  15  492
1477480362.051:   -179 114  15  492
1477480362.052:   -210 114  15  492
1477480362.054:   -225 114  15  492
1477480362.055:   -242 114  15  492
1477480362.056:   -286 114  15  492
1477480362.057:   -356 114  15  492
1477480362.059:   -418 114  15  492
1477480362.059:   -447 114  15  492
1477480362.060:   -463 114  15  492
1477480362.061:   -512 114  15  492
1477480362.073:   -609 114  15  492
1477480362.073:   -726 114  15  492
1477480362.073:   -839 114  15  492
1477480362.073:   -986 114  15  492
1477480362.074:  -1234 114  15  492
1477480362.074:  -1591 114  15  492
1477480362.074:  -1976 114  15  492
1477480362.074:  -2286 114  15  492
1477480362.074:  -2493 114  15  492
1477480362.074:  -2654 114  15  492
1477480362.078:  -2809 125  16  491
1477480362.080:  -2900 125  16  491
1477480362.080:  -2806 125  16  491
1477480362.080:  -2443 125  16  491
1477480362.080:  -1856 125  16  491
1477480362.080:  -1180 125  16  491
1477480362.081:   -540 125  16  491
1477480362.081:     53 125  16  491
1477480362.082:    704 125  16  491
1477480362.082:   1525 125  16  491
1477480362.083:   2505 125  16  491
1477480362.083:   3482 125  16  491
1477480362.096:   4252 125  16  491
1477480362.096:   4729 125  16  491
1477480362.097:   4982 125  16  491
1477480362.097:   5121 125  16  491
1477480362.097:   5161 125  16  491
1477480362.097:   5022 125  16  491
1477480362.098:   4642 125  16  491
1477480362.098:   4063 125  16  491
1477480362.098:   3400 125  16  491
1477480362.098:   2744 125  16  491
1477480362.099:   2138 125  16  491
1477480362.100:   1622 125  16  491
1477480362.100:   1250 125  16  491
1477480362.101:   1050 125  16  491
1477480362.102:    972 125  16  491
1477480362.102:    920 125  16  491
1477480362.103:    836 125  16  491
1477480362.103:    740 125  16  491
1477480362.104:    682 125  16  491
1477480362.104:    667 125  16  491
1477480362.105:    647 125  16  491
1477480362.105:    575 125  16  491
1477480362.105:    447 125  16  491
1477480362.106:    310 125  16  491
1477480362.106:    211 125  16  491
1477480362.109:    167 125  16  491
1477480362.109:    164 125  16  491
1477480362.110:    182 125  16  491
1477480362.110:    202 125  16  491
1477480362.111:    210 125  16  491
1477480362.111:    189 125  16  491
1477480362.112:    134 125  16  491
1477480362.112:     60 125  16  491
1477480362.112:     -3 125  16  491
1477480362.113:    -28 125  16  491
1477480362.114:    -15 125  16  491
1477480362.115:     13 125  16  491
1477480362.116:     33 125  16  491
1477480362.116:     35 125  16  491
1477480362.117:     24 125  16  491
1477480362.134:     10 125  16  491
1477480362.134:     -3 125  16  491
1477480362.134:    -14 125  16  491
1477480362.134:    -21 125  16  491
1477480362.134:    -29 125  16  491
1477480362.135:    -34 125  16  491
1477480362.135:    -32 125  16  491
1477480362.135:    -20 125  16  491
1477480362.135:     -4 125  16  491
1477480362.135:      1 125  16  491
1477480362.136:    -16 125  16  491
1477480362.136:    -51 125  16  491
1477480362.136:    -81 125  16  491
1477480362.136:    -85 125  16  491
1477480362.136:    -63 125  16  491
1477480362.136:    -30 125  16  491
1477480362.137:     -9 125  16  491
1477480362.137:    -13 125  16  491
1477480362.137:    -35 125  16  491
1477480362.137:    -59 125  16  491
1477480362.137:    -67 125  16  491
1477480362.138:    -53 125  16  491
1477480362.138:    -28 125  16  491
1477480362.138:     -9 125  16  491
1477480362.142:     -7 125  16  491
1477480362.142:    -16 125  16  491
1477480362.143:    -23 125  16  491
1477480362.144:    -24 125  16  491
1477480362.146:    -22 125  16  491
1477480362.147:    -25 125  16  491
1477480362.149:    -35 125  16  491
1477480362.149:    -52 125  16  491
1477480362.149:    -72 125  16  491
1477480362.150:    -88 125  16  491
1477480362.150:    -88 125  16  491
1477480362.150:    -71 125  16  491
1477480362.150:    -49 125  16  491
1477480362.150:    -42 125  16  491
1477480362.167:    -54 125  16  491
1477480362.167:    -69 125  16  491
1477480362.167:    -75 125  16  491
1477480362.167:    -77 125  16  491
1477480362.167:    -91 125  16  491
1477480362.168:   -118 125  16  491
1477480362.168:   -139 125  16  491
1477480362.168:   -142 125  16  491
1477480362.168:   -143 125  16  491
1477480362.168:   -170 125  16  491
1477480362.168:   -225 125  16  491
1477480362.168:   -275 125  16  491
1477480362.169:   -288 125  16  491
1477480362.169:   -270 125  16  491
1477480362.169:   -257 125  16  491
1477480362.169:   -274 125  16  491
1477480362.169:   -310 125  16  491
1477480362.169:   -334 125  16  491
1477480362.170:   -337 125  16  491
1477480362.170:   -337 125  16  491
1477480362.171:   -357 125  16  491
1477480362.171:   -397 125  16  491
1477480362.171:   -436 125  16  491
1477480362.171:   -459 125  16  491
1477480362.172:   -465 125  16  491
1477480362.172:   -465 125  16  491
1477480362.172:   -465 125  16  491
1477480362.172:   -466 125  16  491
1477480362.172:   -471 125  16  491
1477480362.172:   -490 125  16  491
1477480362.172:   -525 125  16  491
1477480362.172:   -562 125  16  491
1477480362.173:   -583 125  16  491
1477480362.173:   -585 125  16  491
1477480362.173:   -587 125  16  491
1477480362.173:   -605 125  16  491
1477480362.173:   -634 125  16  491
1477480362.174:   -647 125  16  491
1477480362.174:   -631 125  16  491
1477480362.176:   -599 125  16  491
1477480362.176:   -582 125  16  491
1477480362.178:   -595 125  16  491
1477480362.179:   -620 125  16  491
1477480362.180:   -633 125  16  491
1477480362.192:   -624 125  16  491
1477480362.192:   -603 125  16  491
1477480362.192:   -584 125  16  491
1477480362.192:   -565 125  16  491
1477480362.192:   -539 125  16  491
1477480362.195:   -507 125  16  491
1477480362.195:   -480 125  16  491
1477480362.197:   -463 125  16  491
1477480362.199:   -452 125  16  491
1477480362.200:   -434 125  16  491
1477480362.211:   -403 125  16  491
1477480362.212:   -366 125  16  491
1477480362.212:   -335 125  16  491
1477480362.212:   -312 125  16  491
1477480362.213:   -290 125  16  491
1477480362.213:   -261 125  16  491
1477480362.217:   -228 125  16  491
1477480362.218:   -198 125  16  491
1477480362.220:   -176 125  16  491
1477480362.221:   -158 125  16  491
1477480362.222:   -143 125  16  491
1477480362.225:   -131 125  16  491
1477480362.227:   -123 125  16  491
1477480362.228:   -113 125  16  491
1477480362.230:    -97 125  16  491
1477480362.232:    -76 125  16  491
1477480362.236:    -63 125  16  491
1477480362.237:    -71 125  16  491
1477480362.253:    -93 125  16  491
1477480362.254:   -106 125  16  491
1477480362.254:    -96 125  16  491
1477480362.255:    -77 125  16  491
1477480362.256:    -71 125  16  491
1477480362.256:    -80 125  16  491
1477480362.257:    -83 125  16  491
1477480362.258:    -63 125  16  491
1477480362.259:    -34 125  16  491
1477480362.259:    -19 125  16  491
1477480362.260:    -26 125  16  491
1477480362.260:    -37 125  16  491
1477480362.262:    -35 125  16  491
1477480362.264:    -21 125  16  491
1477480362.265:    -11 125  16  491
1477480362.266:     -5 125  16  491
1477480362.272:     11 125  16  491
1477480362.272:     42 125  16  491
1477480362.286:     76 125  16  491
1477480362.286:     96 125  16  491
1477480362.287:    101 125  16  491
1477480362.287:    111 125  16  491
1477480362.288:    139 125  16  491
1477480362.290:    181 125  16  491
1477480362.291:    217 125  16  491
1477480362.292:    238 125  16  491
1477480362.293:    253 125  16  491
1477480362.293:    275 125  16  491
1477480362.294:    308 125  16  491
1477480362.295:    341 125  16  491
1477480362.297:    359 125  16  491
1477480362.299:    361 125  16  491
1477480362.307:    361 125  16  491
1477480362.308:    376 125  16  491
1477480362.308:    409 125  16  491
1477480362.309:    442 125  16  491
1477480362.309:    457 125  16  491
1477480362.311:    451 125  16  491
1477480362.313:    439 125  16  491
1477480362.314:    439 125  16  491
1477480362.316:    453 125  16  491
1477480362.317:    462 125  16  491
1477480362.329:    449 125  16  491
1477480362.329:    420 125  16  491
1477480362.329:    399 125  16  491
1477480362.329:    401 125  16  491
1477480362.331:    422 125  16  491
1477480362.331:    441 125  16  491
1477480362.333:    443 125  16  491
1477480362.336:    437 125  16  491
1477480362.336:    437 125  16  491
1477480362.341:    444 125  16  491
1477480362.342:    442 125  16  491
1477480362.343:    421 125  16  491
1477480362.346:    399 125  16  491
1477480362.346:    399 125  16  491
1477480362.351:    426 125  16  491
1477480362.352:    452 125  16  491
1477480362.352:    455 125  16  491
1477480362.354:    437 125  16  491
1477480362.372:    426 125  16  491
1477480362.373:    438 125  16  491
1477480362.376:    460 125  16  491
1477480362.376:    470 125  16  491
1477480362.555:    460 125  16  491
1477480362.556:    446 125  16  491
1477480362.556:    442 125  16  491
1477480362.556:    451 125  16  491
1477480362.556:    465 125  16  491
1477480362.556:    472 125  16  491
1477480362.556:    466 125  16  491
1477480362.556:    450 125  16  491
1477480362.557:    433 125  16  491
1477480362.557:    427 125  16  491
1477480362.557:    439 125  16  491
1477480362.557:    462 125  16  491
1477480362.557:    480 125  16  491
1477480362.558:    484 125  16  491
1477480362.558:    487 125  16  491
1477480362.558:    502 125  16  491
1477480362.558:    524 125  16  491
1477480362.558:    533 125  16  491
1477480362.558:    513 130  17  498
1477480362.559:    478 130  17  498
1477480362.559:    452 130  17  498
1477480362.559:    451 130  17  498
1477480362.559:    465 130  17  498
1477480362.559:    474 130  17  498
1477480362.559:    467 130  17  498
1477480362.559:    451 130  17  498
1477480362.560:    429 130  17  498
1477480362.560:    402 130  17  498
1477480362.560:    362 130  17  498
1477480362.560:    306 130  17  498
1477480362.560:    239 130  17  498
1477480362.560:    173 130  17  498
1477480362.561:    125 130  17  498
1477480362.561:    103 130  17  498
1477480362.561:    100 130  17  498
1477480362.561:     96 130  17  498
1477480362.561:     76 130  17  498
1477480362.561:     47 130  17  498
1477480362.561:     32 130  17  498
1477480362.562:     51 130  17  498
1477480362.562:     93 130  17  498
1477480362.562:    130 130  17  498
1477480362.562:    142 130  17  498
1477480362.562:    132 130  17  498
1477480362.562:    121 130  17  498
1477480362.563:    117 130  17  498
1477480362.563:    112 130  17  498
1477480362.563:     96 130  17  498
1477480362.563:     65 130  17  498
1477480362.563:     30 130  17  498
1477480362.563:      1 130  17  498
1477480362.563:    -23 130  17  498
1477480362.564:    -44 130  17  498
1477480362.564:    -56 130  17  498
1477480362.564:    -54 130  17  498
1477480362.564:    -43 130  17  498
1477480362.564:    -49 130  17  498
1477480362.565:    -93 130  17  498
1477480362.565:   -166 130  17  498
1477480362.565:   -239 130  17  498
1477480362.565:   -314 130  17  498
1477480362.565:   -441 130  17  498
1477480362.566:   -676 130  17  498
1477480362.566:  -1000 130  17  498
1477480362.566:  -1324 130  17  498
1477480362.566:  -1570 130  17  498
1477480362.566:  -1763 130  17  498
1477480362.566:  -1987 130  17  498
1477480362.566:  -2257 130  17  498
1477480362.567:  -2461 130  17  498
1477480362.567:  -2439 130  17  498
1477480362.567:  -2138 130  17  498
1477480362.567:  -1649 130  17  498
1477480362.567:  -1111 130  17  498
1477480362.568:   -583 130  17  498
1477480362.568:    -12 130  17  498
1477480362.568:    682 130  17  498
1477480362.568:   1521 130  17  498
1477480362.568:   2442 130  17  498
1477480362.568:   3329 130  17  498
1477480362.568:   4066 130  17  498
1477480362.569:   4575 130  17  498
1477480362.569:   4850 130  17  498
1477480362.569:   4935 130  17  498
1477480362.569:   4885 130  17  498
1477480362.569:   4716 130  17  498
1477480362.569:   4401 130  17  498
1477480362.570:   3916 130  17  498
1477480362.570:   3294 130  17  498
1477480362.570:   2629 130  17  498
1477480362.570:   2029 130  17  498
1477480362.570:   1560 130  17  498
1477480362.570:   1227 130  17  498
1477480362.571:    998 130  17  498
1477480362.571:    843 130  17  498
1477480362.571:    735 130  17  498
1477480362.583:    650 130  17  498
1477480362.583:    567 130  17  498
1477480362.583:    480 130  17  498
1477480362.583:    406 130  17  498
1477480362.583:    363 130  17  498
1477480362.583:    341 130  17  498
1477480362.584:    304 130  17  498
1477480362.584:    233 130  17  498
1477480362.584:    154 130  17  498
1477480362.584:    118 130  17  498
1477480362.584:    147 130  17  498
1477480362.585:    213 130  17  498
1477480362.585:    262 130  17  498
1477480362.585:    263 130  17  498
1477480362.585:    226 130  17  498
1477480362.586:    174 130  17  498
1477480362.586:    121 130  17  498
1477480362.587:     74 130  17  498
1477480362.587:     43 130  17  498
1477480362.589:     43 130  17  498
1477480362.590:     71 130  17  498
1477480362.596:    108 130  17  498
1477480362.596:    132 130  17  498
1477480362.599:    140 130  17  498
1477480362.600:    142 130  17  498
1477480362.600:    139 130  17  498
1477480362.605:    123 130  17  498
1477480362.605:     93 130  17  498
1477480362.616:     60 130  17  498
1477480362.616:     46 130  17  498
1477480362.617:     57 130  17  498
1477480362.617:     73 130  17  498
1477480362.617:     68 130  17  498
1477480362.619:     37 130  17  498
1477480362.619:      0 130  17  498
1477480362.623:    -21 130  17  498
1477480362.623:    -19 130  17  498
1477480362.625:     -8 130  17  498
1477480362.640:      1 130  17  498
1477480362.640:     11 130  17  498
1477480362.640:     33 130  17  498
1477480362.640:     72 130  17  498
1477480362.641:    116 130  17  498
1477480362.641:    151 130  17  498
1477480362.641:    173 130  17  498
1477480362.641:    192 130  17  498
1477480362.641:    222 130  17  498
1477480362.643:    261 130  17  498
1477480362.646:    292 130  17  498
1477480362.651:    305 130  17  498
1477480362.651:    306 130  17  498
1477480362.652:    315 130  17  498
1477480362.654:    335 130  17  498
1477480362.656:    350 130  17  498
1477480362.657:    343 130  17  498
1477480362.661:    323 130  17  498
1477480362.664:    316 130  17  498
1477480362.665:    330 130  17  498
1477480362.668:    344 130  17  498
1477480362.668:    333 130  17  498
1477480362.677:    297 130  17  498
1477480362.677:    262 130  17  498
1477480362.689:    246 130  17  498
1477480362.690:    235 130  17  498
1477480362.690:    198 130  17  498
1477480362.690:    129 130  17  498
1477480362.690:     51 130  17  498
1477480362.690:     -4 130  17  498
1477480362.690:    -29 130  17  498
1477480362.690:    -41 130  17  498
1477480362.692:    -58 130  17  498
1477480362.692:    -80 130  17  498
1477480362.694:    -98 130  17  498
1477480362.695:   -108 130  17  498
1477480362.697:   -120 130  17  498
1477480362.699:   -146 130  17  498
1477480362.701:   -184 130  17  498
1477480362.707:   -220 130  17  498
1477480362.707:   -243 130  17  498
1477480362.707:   -262 130  17  498
1477480362.710:   -299 130  17  498
1477480362.711:   -361 130  17  498
1477480362.712:   -430 130  17  498
1477480362.715:   -480 130  17  498
1477480362.736:   -506 130  17  498
1477480362.737:   -534 130  17  498
1477480362.737:   -587 130  17  498
1477480362.738:   -659 130  17  498
1477480362.738:   -715 130  17  498
1477480362.739:   -735 130  17  498
1477480362.739:   -737 130  17  498
1477480362.739:   -755 130  17  498
1477480362.740:   -801 130  17  498
1477480362.740:   -850 130  17  498
1477480362.741:   -877 130  17  498
1477480362.741:   -885 130  17  498
1477480362.741:   -899 130  17  498
1477480362.743:   -932 130  17  498
1477480362.747:   -969 130  17  498
1477480362.747:   -988 130  17  498
1477480362.756:   -995 130  17  498
1477480362.756:  -1011 130  17  498
1477480362.756:  -1050 130  17  498
1477480362.756:  -1100 130  17  498
